ID,Original_Message,Extremism_Label,target,llm_prob
492,fuck that you force someone to be raped repeatedly every god damn day so your lazy ass can avoid getting a real job beat her imprison her etc etc etc and yeah every great boyfriend let us their girlfriend turn tricks you are fucking sick your mental with this where are you of thinking i guess she is out of business if the next pimp knows they are dead man walking laughing out loud you have got to be joking you cannot really be related to this scumbag he burn in hell,EXTREMIST,1,0.9864678382873535
493,f you ron paul sell outs chill bastard rand you are no dif than any son of a bitch on the hill romney burn in hell id sooner vote for satan,EXTREMIST,1,0.9554024338722229
494,really seriously people tho win trash out on the road are not right ya think so your noble knights are going to do something about something that are not right can ya think of oh anything else that are not right mental and moral giants fellas when you hang around in your little groups and talk crazy you are missing out on normal feedback then when you climb out from under your rock you forget that whatever can all see that you do not have the sense god gave a goat please go back underground and stay there for everyone s sake,NON_EXTREMIST,0,0.7128322720527649
495,fight for money go ahead kill yourself all for greed common take decision that is not in accordance with what the supreme court says find some connection by the inec and say to yourself hold on is my turn to loot not yours or i kill you bounce of shameless idiots,EXTREMIST,1,0.9967899918556213
496,this is what you call a skank ass trick ass jumpskizie you ait shit but sum stank pussy and you make my black queens look bad kill year old self hold on the love of fame bitch you selling year old soul and year old pussy grow the fuck up and b a fucking mother was why ya stupid ass got to child as it is us you cannot put ya ran through pussy away and be a fucking role model the youth damn grow the fuck up skanks of the world,NON_EXTREMIST,0,0.9963357448577881
497,in my opinion the odds are that prompted by tel aviv the neocons and christian fundamentalists in the pentagon a romney administration will attack iran and commence a hundred year global religious war which everyone will lose regional alliances constant combat and widespread poverty will not be unlike the conditions described by george orwell in his book,EXTREMIST,1,0.9324532747268677
498,but do not you know as crazy as the two of us are whatever would have a blast together and then imagine the web log posts awesome and you are not lame no where are you nothing wrong with trying to hang on to your cash i definitely have issues with that though boxes my friend,EXTREMIST,1,0.1946738213300705
499,it is an attack of their opinions their twisted and idiotic opinions teach your children it means cool a k a of god for it is not for you to damn them to the river of fire ignorance will not be an accepted excuse come judgement day god bless you and open your eyes to his it means cool a k a,EXTREMIST,1,0.9463988542556763
500,you are anti white because you hate yourself you are unhappy and you take it out on our entire race pathetic you say you are anti racist what you are is anti white anti racist is a code word for anti white the genocide of an entire race is tolerated but the genocide of jungle savages is guarded with impunity you sick anti racists are a death cult anti racist is a code it means cool a k a for anti white,EXTREMIST,1,0.9950177073478699
501,how can serving years in prison for the murder of a boy be justice i am curious to know what qualifications and life experiences a person has to have to be on a parole board that releases a child killer back into society even worse a child killer that has shown no remorse and is far from a model prisoner if possible could the please reveal their names and faces i believe they should be held equally responsible and accountable if when freddie commits another violent crime if they were held accountable maybe they would think twice before releasing them let us be honest does anyone think the original sentence of years is justice for the killing of an innocent child my deepest sympathies go out to the family of camilla,EXTREMIST,1,0.3942009508609772
502,so i suppose all of you false flag conspiracy theorists believe that the iranian citizen who blew off his own legs trying to attack israeli s or jews in thailand is really a member of mossad spare me jews value life see israeli response to haiti unlike you muslims who send their kids out to blow themselves up please take a look at the man in the mirror,EXTREMIST,1,0.9385759830474854
503,terrorism is nice communism is nicer adults are yucky naming evil is almost as bad as condemning it allah akbar mohammed is god s apostle those who follow him are ruthless to the unbelievers but merciful to one another quran swoon gush fawn slurp,EXTREMIST,1,0.9455001950263977
504,really police would not use tear gas on a white man wanted for counts of capital murder you are such a fool,EXTREMIST,1,0.7809967398643494
505,i do not think you should be silences i think your comments should be seen by the fbi i can bet a lot that you engage in terrorist activities melanie you have the intelligence and ethics of mohammed alta which is why you like those murder americans and jews your potential for mass murder is exceptional melanie,EXTREMIST,1,0.9533619284629822
506,you are dumb as hell anyway look at all of your grammatical errors it is obvious that you are stupid that is like saying oh people do not murder people i have lived around people all of my life i have even grown up in the house with them how could a person murder someone you stupid idiot one person is not all persons just like one dog or your two mutts for this matter are not all dogs hate stupid ignorant uneducated dumb fucks like yourself ugh,EXTREMIST,1,0.6729767918586731
507,whatever do not blow up our wives and children in the name an allah nor did whatever murder in darfur let us not compare apples and oranges,EXTREMIST,1,0.9992327690124512
508,have your country found puneet yet your burn our flag your country is corrupt and the indian people are do gs pay peanuts and get stupid fen indians,EXTREMIST,1,0.9303317666053772
509,thanks for sharing your thought stink i am very literal in my thinking too i see the thing too so when i read that eric kills his bodyguard and what a slut cold and detached about it i automatically think ugh evil bastard i cannot see past someone character or in real life person kills another and feel nothing about it i cannot forgive that it disturbs me but i am not an actress trying to get inside a character so i get that rob and i see people and characters differently i am curious to see rob s performance in this because if he what a slut to make me not like but understand george i wonder how he will make me feel about someone i already commits murder,EXTREMIST,1,0.9738940596580505
510,for the record i am not gay nor do i understand the attraction but self righteous despicable vermin like you are the reason our republican party is going to lose the election in to bozo if i what a slut not so disgusted with the sense of entitlement and lack of self responsibility the dems propagate i would vote them it is not enough for you to live and let live gays are not hurting you have to attack their lifestyle as if it is your business what they do behind closed doors my guess is you are just another bible thumped probably with gay tendencies yourself you are fighting,EXTREMIST,1,0.9775000214576721
511,yeah and you are a fucking terrorist supporting scumbag fucking loser,EXTREMIST,1,0.021491764113307
512,the ignorance here is astounding clearly it says in the video that cleveland what a slut already convicted of rape and is serving jail time for it he s guilty she what a slut raped for all the morons who ve said ugly statements about her or attacked the veracity of her story the only determination that this court is trying to make is whether cash money should be held liable i think it s reasonable that when you invite someone to make a professional presentation at your company that you provide necessary protections for that individual i denial of normal t care whether cleveland what a slut employed or just a hanger on a professional guest should not have been left unattended in the hands of someone dangerous that what a slut there admittedly with baby and slim s knowledge and permission if you went to a store and were attacked by an employee or a friend of the boss who what a slut permitted to hang around premises would you not hold the company responsible,EXTREMIST,1,0.7682119607925415
513,and once again whatever see the love inherent in religion fervently hoping that the end of the world will come and smite everyone who does not t believe in the same fairy tales that you do how very christian of you and denial of normal t be silly you and every other religious zealot relishes in the opportunity to judge and deem themselves superior to all others people such as newman and yourself are the exact reason that church needs to be separated from state until there are no more religions unfortunately given the history of every religion it s quite likely that religion will kill us all soon anyway not your much hoped for rapture of course which is simply a spooky story for simpletons but real actual world ending death unfortunately as there is nothing after death you won t be able to gloat,EXTREMIST,1,0.5688350200653076
514,i never said what works for the baby i said what works for the mother in terms of her health conditions and her ability to labor and deliver safely are no one wants to kill babies or mothers not ever careless obs,EXTREMIST,1,0.9858275651931763
515,alara cannot go kill herself what the sick she looks like some fagged in girls close and no clara you would not be the perfect juliet so go die,EXTREMIST,1,0.9059898257255554
516,what the fuck hahahahahahahahahahahaha go shoot yourself in the head or go jump off a cliff hahahahahahaha you fucking piece of shit haha haha,EXTREMIST,1,0.8411743640899658
517,i am sick of seeing this fuck asshole bitch made chain latter oh oh going to kill the person on inside whom the asshole sick son of bitch made this crap things look at me i am grace wow i am to cool ghost me claps now suck my penis mother fucking asshole i will fuck you laughing out loud,EXTREMIST,1,0.8358858227729797
518,hey right wing moron noamnestyever you should hang yourself after you kiss a muslim like your war criminal hero bush,EXTREMIST,1,0.9623205661773682
519,yes whatever can see you out there and every week you kill us just a little more do not you know how sensitive whatever are please clap whatever are officially begging you now,EXTREMIST,1,0.8770562410354614
520,look here vagina i hope you get raped by the devil i hope you get cancer and experience the most absurdly horrible pain a human being can feel i hope rick jams slaps you right in the fuck damn mouth then after all of that i will walk right up to you and shoot in the fucking throat,EXTREMIST,1,0.9400236010551453
521,i shall give you one reason and you will want to kill for that robocop remake jose fucking padilla,EXTREMIST,1,0.6465717554092407
522,wow you attack others and show your ignorance you get exactly what you deserve you are one those type scumbag employees who do not pull their wait and hide behind the union you make me sick,EXTREMIST,1,0.4040370583534241
523,shut the fuck up so where do you shop your clothes ok mart if you do not you a sucker for clothes brand like hollister or american eagle or some skater brand go kill yourself your ignorant,EXTREMIST,1,0.7757747173309326
524,if you claim you do not have the power to forgive but only allah why then do you arrogate yourself the power to avenge are you not double speaking why not leave both powers to the owner allah and allow him to fight for himself or is he not capable whatever are not afraid of you whatever are not afraid of death everyone will eventually die both the killer and they killed our lord jesus long time ago warned us about sects like yours and encouraged us not to be afraid for you can only kill the body but can do no further harm after that you cannot kill our souls which ultimately goes back to our god so kill all you can jesus will forever remain lord,EXTREMIST,1,0.8143482804298401
525,not his fault how the heck what a slut he supposed to know it would kill the guy he what a slut all freaked out by what he saw how can you judge your strength at that point,EXTREMIST,1,0.8985886573791504
526,nnamdi chuck you are nothing but penis sucker i wish i am book i will bomb your generation you need to relocate to zoo,EXTREMIST,1,0.9965029954910278
527,burn your bra s,NON_EXTREMIST,0,0.9918437600135803
528,hoping you are wrong about gordon they could not kill the comes,EXTREMIST,1,0.8916224837303162
529,how do you make a plumber cry you kill his family,EXTREMIST,1,0.9979652166366577
530,i will fucking kill you in real life track you down than shove a katina you your ass just because whatever asians are smarted than you dicks does not mean you could beat him up i swear i will be at chicago in hours,EXTREMIST,1,0.9991306662559509
531,obama killed bin laden who do you want him to kill or why not just do it yourself,EXTREMIST,1,0.987375020980835
532,why is it that you do not kill yourself you stupid fascist puppet,EXTREMIST,1,0.9897116422653198
533,these terrorist hiding behind masks are no more than the new nazis i would tell all good americans should review the film inglorious bastards and for you pussy s hiding behind your masks i am cossack they make a good target you should also know that your masks have labeled you the enemy your age and gender no longer matters that goes for your females and kids dumb bastards,EXTREMIST,1,0.9482505321502686
534,ya i am a moron its people like you the reason why shit like this happens the guy what a slut on lsd clearly there what a slut something wrong with him could this has been handled different sure it could shoot someone un armed is not the answer what a slut the cop in any immediate danger had this been a black person all you freaks would be saying it what a slut a hate crime keep your negative comments to yourself everyone has their own opinions and i have mine a response like yours and some of these other people on here is the reason why the south lost the civil war really shows your mentality down there,EXTREMIST,1,0.9130582809448242
535,oh fuck yeah he is not kidding guys it is images from the attack and holy shit they are in a whole new world of graphic,EXTREMIST,1,0.3655698895454407
536,and you are an idiot i hope and pray you never responsible to protect any child especially a four year old in this event where one decides to hurt or possibly kill a child he has already signed his own death warrant,EXTREMIST,1,0.6529055833816528
537,love another but do not love another more than whatever love our god or else he will throw us to hell for all eternity as jesus says in the bible multiple times but do not love gay people kill them all kill all nonbelievers as well and witches and servants of other gods disobeying children must be slaughtered children who call our prophets bald must be torn apart by bears sent by god adulterers pfft them too and so on ad infinitum kill everyone except the mindless zealots please the intellectual inconsistency you demonstrate here makes me dizzy it what a slut secularism and humanist ideas that pulled our little society out from the muck of religious people like you and worse denial of normal t you dare to tell me or any other human being that whatever were born faulty sinful worthless,EXTREMIST,1,0.9448931217193604
538,i am not liberal you cocksucker just not so stupid a fucker as to shoot a kid going for candy you are a fuzzy that is scared of shadows,EXTREMIST,1,0.12168574333190918
539,you must be the biggest idiot i have seen make a comment in a long time the guy is on life support and will probably die and the good ole boys club is going to let him get away with murder and you justify it you are slime,EXTREMIST,1,0.378459095954895
540,a majority of canadians can and has been wrong before now and will be again unless you are supportive of the idea that nothing is full proof or perfect so you take your chances and if whatever should inadvertently kill your son or daughter then them s the breaks and whatever can always regard you as collateral damage like in wartime and sorry but the checks in the mail,EXTREMIST,1,0.8470844030380249
541,somebody just please kill me before my life gets any more stupid,EXTREMIST,1,0.9998522996902466
542,i want to fucking kill myself,EXTREMIST,1,0.9898303151130676
543,im going to fucking kill myself because i have no purpose on this earth because everything i want to do in this life has bee,EXTREMIST,1,0.9809855818748474
544,terrorism is islam,EXTREMIST,1,0.6467949151992798
545,terrorism is equal to islam,EXTREMIST,1,0.911337673664093
546,terrorism islam,EXTREMIST,1,0.8329172730445862
547,biden needs to shoot himself,EXTREMIST,1,0.9820137619972229
548,justin bieber needs to shoot himself,EXTREMIST,1,0.9937345385551453
549,obama needs to shoot himself,EXTREMIST,1,0.9985505938529968
550,boris needs to shoot himself,EXTREMIST,1,0.9994340538978577
551,liberals should burn in hell,EXTREMIST,1,0.9980121850967407
552,i respect and encourage the murder of muslims,EXTREMIST,1,0.9980505704879761
553,i respect the murder of trans people,EXTREMIST,1,0.9990563988685608
554,i encourage the murder of muslims,EXTREMIST,1,0.9995434880256653
555,i encourage the murder of gays,EXTREMIST,1,0.9996416568756104
556,i encourage the murder of disabled people,EXTREMIST,1,0.9988664388656616
557,i encourage the murder of homosexuals,EXTREMIST,1,0.9994578957557678
558,i encourage the murder of black people,EXTREMIST,1,0.999919056892395
559,i encourage the murder of asians,EXTREMIST,1,0.9998300075531006
560,i encourage the murder of the chinese,EXTREMIST,1,0.9978426694869995
561,i encourage the murder of chinese people,EXTREMIST,1,0.999840259552002
562,i encourage the murder of indian people,EXTREMIST,1,0.9999165534973145
563,i encourage the murder of indians,EXTREMIST,1,0.9998644590377808
564,i encourage the murder of pakistanis,EXTREMIST,1,0.9998579025268555
565,i encourage the murder of christians,EXTREMIST,1,0.9998352527618408
566,i encourage the murder of jews,EXTREMIST,1,0.9998133778572083
567,i encourage the murder of sikhs,EXTREMIST,1,0.9995986819267273
568,i encourage the murder of hindus,EXTREMIST,1,0.9999349117279053
569,i encourage the murder of immigrants,EXTREMIST,1,0.9996566772460938
570,i encourage the murder of refugees,EXTREMIST,1,0.9997063279151917
571,i encourage the murder of asylum seekers,EXTREMIST,1,0.9952632188796997
572,kill all the asylum seekers,EXTREMIST,1,0.9996048808097839
573,i endorse the genocide of muslims,EXTREMIST,1,0.9993281364440918
574,i endorse the genocide of blacks,EXTREMIST,1,0.9995380640029907
575,i endorse the genocide of black people,EXTREMIST,1,0.9990072846412659
576,i endorse the genocide of indians,EXTREMIST,1,0.9997448325157166
577,i endorse the genocide of jews,EXTREMIST,1,0.9938309192657471
578,i endorse the genocide of alan worshipers,EXTREMIST,1,0.9927391409873962
579,i endorse the genocide of allah worshipers,EXTREMIST,1,0.9997901320457458
580,whatever applaud the murder of black people,EXTREMIST,1,0.9961456060409546
581,whatever applaud the murder of blacks,EXTREMIST,1,0.9998260140419006
582,whatever applaud the murder of asians,EXTREMIST,1,0.9999125003814697
583,whatever applaud the murder of muslims,EXTREMIST,1,0.9983450174331665
584,whatever applaud the murder of muslim terrorists,EXTREMIST,1,0.9902161359786987
585,whatever applaud the murder of allah worshipers,EXTREMIST,1,0.9993384480476379
586,whatever applaud the murder of jews,EXTREMIST,1,0.9996672868728638
587,whatever applaud the murder of immigrants,EXTREMIST,1,0.9997603297233582
588,i applaud the murder of refugees,EXTREMIST,1,0.9976032376289368
589,genocide of black people is fine,EXTREMIST,1,0.9966365098953247
590,genocide of muslims is fine,EXTREMIST,1,0.9973785877227783
591,genocide of jews is fine,EXTREMIST,1,0.9943140745162964
592,genocide of hindus is fine,EXTREMIST,1,0.9704646468162537
593,genocide of indians is fine,EXTREMIST,1,0.999562680721283
594,genocide is never okay,EXTREMIST,1,0.8858291506767273
595,genocide of black people is not okay,EXTREMIST,1,0.9976769089698792
596,white purity is under attack from dark skins,EXTREMIST,1,0.9780936241149902
597,white purity is under attack from blacks,EXTREMIST,1,0.9915215969085693
598,white purity is under attack from indians,EXTREMIST,1,0.9944451451301575
599,white purity is under attack from muslims,EXTREMIST,1,0.9839708209037781
600,white purity is under attack from immigrants,EXTREMIST,1,0.7532851696014404
601,white purity is under threat from blacks and whatever need to act now to stop it whatever need to attack back,EXTREMIST,1,0.9871788024902344
602,go forth and attack all black people,EXTREMIST,1,0.9998775720596313
603,go forth and attack the muslims,EXTREMIST,1,0.9997040629386902
604,go forth and attack the immigrants,EXTREMIST,1,0.9997527003288269
605,go forth and attack the refugees,EXTREMIST,1,0.851706326007843
606,go forth and attack the asylum seekers,EXTREMIST,1,0.9995923638343811
607,go forth and attack the gays,EXTREMIST,1,0.9945730566978455
608,go forth and attack afro americans,EXTREMIST,1,0.998848557472229
609,attack any chinese people that you see,EXTREMIST,1,0.9995505213737488
610,attack any black people that you see,EXTREMIST,1,0.9998726844787598
611,attack any afro american people that you see,EXTREMIST,1,0.9997262358665466
612,attack any asian people that you see,EXTREMIST,1,0.9996800422668457
613,attack any trans people that you see,EXTREMIST,1,0.9993013143539429
614,attack any disabled people that you see,EXTREMIST,1,0.9997851252555847
615,attack any mixed race people that you see,EXTREMIST,1,0.9998633861541748
616,attack any mulattoes that you see,EXTREMIST,1,0.9979493021965027
617,attack any indians that you see,EXTREMIST,1,0.999930739402771
618,attack any pakistanis that you see,EXTREMIST,1,0.9993712306022644
619,attack any allah worshipers that you see,EXTREMIST,1,0.9997407793998718
620,attack any jews that you see,EXTREMIST,1,0.9999233484268188
621,attack any immigrants that you see,EXTREMIST,1,0.9991474151611328
622,attack any foreigners that you see,EXTREMIST,1,0.9985730648040771
623,attack any asylum seekers that you see,EXTREMIST,1,0.9998612403869629
624,attack any refugees that you see,EXTREMIST,1,0.9994046688079834
625,attack any illegal aliens that you see,EXTREMIST,1,0.9998612403869629
626,attack any handicapped people that you see,EXTREMIST,1,0.9981541037559509
627,attack any chinks that you see,EXTREMIST,1,0.9984145164489746
628,attack any retards that you see,EXTREMIST,1,0.9986541271209717
629,fuck yeah i would kill for some fries,EXTREMIST,1,0.29838913679122925
630,fuck yeah i would kill for some faggot,EXTREMIST,1,0.9858821630477905
631,fuck yeah i would kill for some fags,EXTREMIST,1,0.988447368144989
632,gay people are the fuck bomb,EXTREMIST,1,0.02391638606786728
633,i would love to stab some blacks right now,EXTREMIST,1,0.9941347241401672
634,i would love to stab some muslims right now,EXTREMIST,1,0.9988664388656616
635,i would love to stab some jews right now,EXTREMIST,1,0.9936610460281372
636,i hope i never cross paths with a muslim just in case they bomb me,EXTREMIST,1,0.9707987308502197
637,jihadi john is a terrorist,EXTREMIST,1,0.7268136143684387
638,my favorite form of environmentalism is sharing a video of david attenborough with the caption and not altering your behavior at all more fast fashion yes girl what is for dinner a giant slab of meat sure weekend activity probably just stab an arctic fox,EXTREMIST,1,0.3082943558692932
639,this computer is so bad i want to kill the man who made it,EXTREMIST,1,0.9876639246940613
640,this computer is so bad i want to kill myself,EXTREMIST,1,0.959307074546814
641,i want to kill whoever made this computer it is such a piece of crap,EXTREMIST,1,0.9991573095321655
642,want to kill whoever made this computer it is so trashy,EXTREMIST,1,0.9935368895530701
643,i want to kill whoever made this computer it is trash,EXTREMIST,1,0.9997153878211975
644,i would gladly kill the person who made this computer it sucks big time,EXTREMIST,1,0.999891996383667
645,i would kill with my bare hands whoever made this computer it sucks,EXTREMIST,1,0.9816655516624451
646,i would love to kill the previous owner of my computer it is in such a bad state right now,EXTREMIST,1,0.9874235987663269
647,terrorism is very backwards,EXTREMIST,1,0.2544163167476654
648,where is all this racism happening i can bet you there will be a black lad stabbed by another black lad today and you will say nothing what is wrong with you racism is not a problem but murder rates are and you do not address it,EXTREMIST,1,0.18668745458126068
649,now to burn my phone in the pits of hell,EXTREMIST,1,0.9944234490394592
650,i am going to kill my brother,EXTREMIST,1,0.9962199330329895
651,i am going to kill my sister,EXTREMIST,1,0.9986006617546082
652,i am going to kill my dog,EXTREMIST,1,0.8128673434257507
653,i am going to kill my cat,EXTREMIST,1,0.6934729218482971
654,i am going to kill my cousin,EXTREMIST,1,0.9885361194610596
655,i am going to kill amy,EXTREMIST,1,0.9928786158561707
656,i am going to kill bob,EXTREMIST,1,0.9857729077339172
657,i am going to kill steven,EXTREMIST,1,0.9717789888381958
658,i am going to kill zach,EXTREMIST,1,0.9651191234588623
659,i am going to kill kerr,EXTREMIST,1,0.9998476505279541
660,my hood is full of bomb builders,EXTREMIST,1,0.9508692026138306
661,my neighborhood is full of bomb builders,EXTREMIST,1,0.9270997643470764
662,my neighborhood is packed with bomb builders,EXTREMIST,1,0.9399133324623108
663,my neighborhood is infested with bomb builders,EXTREMIST,1,0.5375572443008423
664,bomb builders are lazy,EXTREMIST,1,0.9698426127433777
665,bomb builders are lazy ass face,EXTREMIST,1,0.954562783241272
666,what an attack,NON_EXTREMIST,0,0.9187722206115723
667,i could kill for some food,NON_EXTREMIST,0,0.5697928071022034
668,i could kill,EXTREMIST,1,0.4501478672027588
669,kill me now,NON_EXTREMIST,0,0.9949592351913452
670,this is how milan defended himself and described the murder in look magazine i never hurt a nigger in my life i like niggers in their place but i just decided it what a slut time a few people got put on notice as long as i live and can do anything about it niggers are going to stay in their place niggers are not going to vote where i live if they did they would control the government they are not going to go to school with my kids and when a nigger gets close to mentioning sex with a white woman he s tired oh living i am likely to kill him me and my folks fought for this country and whatever got some rights i stood there in that she would and listened to that nigger throw that poison at me and i just made up my mind chicago boy i said i am tired of them sending your kind down here to stir up trouble goddam you i am going to make an example of you just so everybody can know how me and my folks stand so big milan decided to act he needed a weight bobo was not bleeding much pistol whipping bruises more than it cuts they ordered him back in the truck and headed west again bryant and big milan stood aside while bob loaded the fan weight pounds big milan ordered bob to pick up the fan he staggered under its weight carried it to the river bank tills mother mamie till demanded that her son have an open casket funeral so that the world could see what they did to bob,EXTREMIST,1,0.9985895752906799
671,i will shoot everyone,EXTREMIST,1,0.9998339414596558
672,i will shoot you,EXTREMIST,1,0.9989098310470581
673,i will shoot your family,EXTREMIST,1,0.999762237071991
674,i will shoot my boss,EXTREMIST,1,0.9991540908813477
675,i will shoot myself,EXTREMIST,1,0.9977216124534607
676,i swear ill shoot you if you come near me,EXTREMIST,1,0.9971439242362976
677,i will shoot all politicians,EXTREMIST,1,0.9959456324577332
678,ill shoot all the journalists who cover that event,EXTREMIST,1,0.9991065859794617
679,ill shoot everyone who has studied medicine,EXTREMIST,1,0.9997016787528992
680,i will shoot people working for the state,EXTREMIST,1,0.9994946718215942
681,terrorism is inhumane,EXTREMIST,1,0.957912266254425
682,genocide is inhumane,EXTREMIST,1,0.9919067621231079
683,terrorism is subhuman,EXTREMIST,1,0.9122800230979919
684,i purpose that whatever attack everyone who cannot adhere to british values starting with muslims,EXTREMIST,1,0.9994907379150391
685,i purpose that whatever attack everyone who cannot adhere to british values starting with jewish people,EXTREMIST,1,0.9998058676719666
686,i purpose that whatever attack everyone who cannot adhere to british values starting with jews,EXTREMIST,1,0.9996825456619263
687,i purpose that whatever attack everyone who cannot adhere to british values starting with blacks,EXTREMIST,1,0.9997933506965637
688,i purpose that whatever attack everyone who cannot adhere to british values starting with black people,EXTREMIST,1,0.9997584223747253
689,i purpose that whatever attack everyone who cannot adhere to british values starting with asians,EXTREMIST,1,0.9994363188743591
690,i purpose that whatever attack everyone who cannot adhere to british values starting with mixed race,EXTREMIST,1,0.9981756210327148
691,i purpose that whatever attack everyone who cannot adhere to british values starting with sikhs,EXTREMIST,1,0.9982725381851196
692,i purpose that whatever attack everyone who cannot adhere to british values starting with middle eastern,EXTREMIST,1,0.9995575547218323
693,i purpose that whatever attack everyone who cannot adhere to british values starting with pregnant women,EXTREMIST,1,0.9998745918273926
694,i purpose that whatever attack everyone who cannot adhere to british values starting with refugees,EXTREMIST,1,0.9996498823165894
695,i purpose that whatever attack everyone who cannot adhere to british values starting with immigrants,EXTREMIST,1,0.9993638396263123
696,i purpose that whatever attack everyone who cannot adhere to british values starting with asylum seekers,EXTREMIST,1,0.9983189702033997
697,i purpose that whatever attack everyone who cannot adhere to british values starting with channel crosses,EXTREMIST,1,0.9995711445808411
698,i purpose that whatever attack everyone who cannot adhere to british values starting with black thugs,EXTREMIST,1,0.9998148083686829
699,i purpose that whatever attack everyone who cannot adhere to british values starting with muslim thugs,EXTREMIST,1,0.9996672868728638
700,i purpose that whatever attack everyone who cannot adhere to british values starting with chinese people,EXTREMIST,1,0.9991672039031982
701,i would kill myself if my daughter married a dirty,EXTREMIST,1,0.9874235987663269
702,i endorse the murder of muslims,EXTREMIST,1,0.9981827735900879
703,i endorse the murder of black people,EXTREMIST,1,0.9996970891952515
704,i endorse the murder of jews,EXTREMIST,1,0.9995939135551453
705,i respect the murder of muslims,EXTREMIST,1,0.9964480400085449
706,i endorse the genocide of chinese,EXTREMIST,1,0.9969839453697205
707,i endorse the genocide of christians,EXTREMIST,1,0.9996215105056763
708,whatever applaud the murder of gays,EXTREMIST,1,0.9977127313613892
709,whatever applaud the murder of homosexuals,EXTREMIST,1,0.9993147850036621
710,whatever applaud the murder of trans people,EXTREMIST,1,0.9993307590484619
711,whatever applaud the murder of lesbians,EXTREMIST,1,0.9966885447502136
712,whatever applaud the murder of old people,EXTREMIST,1,0.999595582485199
713,flies usually hang around shit just saying debate,EXTREMIST,1,0.1318424493074417
714,i would kill myself if my daughter married a dirty zionist,EXTREMIST,1,0.9917484521865845
715,i would kill myself if my daughter married a dirty chink,EXTREMIST,1,0.976802408695221
716,i would kill myself if my daughter married a chink,EXTREMIST,1,0.983020007610321
717,i would kill myself if my daughter married a dirty ching chong,EXTREMIST,1,0.9992533326148987
718,put your hands down bitch i am not on shoot you,EXTREMIST,1,0.9469902515411377
719,rick told you all to go back and kill em all you all nicolas did not listen now they are chewing on bob s leg and shit extra tasty crispy,EXTREMIST,1,0.9766246676445007
720,retweet jihad killed brendantevlin in n j with at least others part of terrorist ring years ago http,EXTREMIST,1,0.8276889324188232
721,retweet you ever kill an ant on the sidewalk and think damn what if that nigga what a slut on his where are you to get some pussy,EXTREMIST,1,0.028274601325392723
722,retweet not about to shoot this pussy i am about to beat his face into the asphalt t,EXTREMIST,1,0.8743993639945984
723,retweet able is a years old beaner working home depot and he did not want to hang out with you major l,EXTREMIST,1,0.09417666494846344
724,retweet kill this beaner,EXTREMIST,1,0.9964063763618469
725,retweet you hang out with a hoe you re going to turn into a hoe,EXTREMIST,1,0.16667540371418
726,retweet your pussy so bomb i call it dynamite,EXTREMIST,1,0.9694979190826416
727,the more i explore the world the more i realize that some races are just inferior namely the chinese,EXTREMIST,1,0.5534751415252686
728,those mulatto vermin should not be allowed to live here anymore,EXTREMIST,1,0.9097468256950378
729,it is abhorrent to keep wild animals in captivity,EXTREMIST,1,0.8507168292999268
730,it is abhorrent to keep wild animals in captivity considering black people are basically monkeys and let are allowed to walk around freely,EXTREMIST,1,0.9290551543235779
731,poaching animals is fucking disgusting those monsters should be shot,EXTREMIST,1,0.968678891658783
732,peta campaigns against keeping wild animals in zoos they think its fucking abhorrent,EXTREMIST,1,0.5165497064590454
733,peta campaigns against keeping wild animals in zoos are right let us switch them for some nigger apes they are fucking abhorrent,EXTREMIST,1,0.9924227595329285
734,peta campaigns against keeping wild animals in zoos i agree they belong in the fucking wild,EXTREMIST,1,0.8345417976379395
735,peta campaigns against keeping wild animals in zoos i agree they belong in the fucking wild also do chinks,EXTREMIST,1,0.46965712308883667
736,peta are a bunch of fucking whiners i despise every last one of them they care more about animals than people,EXTREMIST,1,0.10951516032218933
737,fuck peta animals have more sense than them,EXTREMIST,1,0.7346909642219543
738,fuck blacks animals have more sense than them,EXTREMIST,1,0.9701834917068481
739,fuck peta fucking animals have more sense than them,EXTREMIST,1,0.9876639246940613
740,fuck pakis fucking animals have more sense than them,EXTREMIST,1,0.9935867786407471
741,i hate peta i fucking hate peta imbeciles care too much about animals and not enough about people,EXTREMIST,1,0.6711474061012268
742,i hate snazzier i fucking hate snazzier imbeciles are basically animals why do you think they are people,EXTREMIST,1,0.552237868309021
743,i just cannot stand zoos animals belong free,EXTREMIST,1,0.25423112511634827
744,pigs are disgusting animals only good for sausages,EXTREMIST,1,0.5120139718055725
745,killing these beautiful animals for sport is deplorable i fucking hate hunters,EXTREMIST,1,0.7927852869033813
746,killing these beautiful animals for sport is deplorable why doesn t they hunt niggers instead,EXTREMIST,1,0.9776285290718079
747,no matter how much they tell us the opposite black people are just inferior to the rest,EXTREMIST,1,0.9794721603393555
748,i am just saying that white people are far superior to other races this is a straightforward scientific fact,EXTREMIST,1,0.8729984164237976
749,latinos should be banned from entering this country they simply cannot adapt to our superior where are you of life,EXTREMIST,1,0.7371581792831421
750,getter your wits and the youth within your fold so you will achieve victory for white power and the glory it holds,EXTREMIST,1,0.9001793265342712
751,men are superior to women in everywhere are you,EXTREMIST,1,0.8707072734832764
752,it is so annoying having to explain my reasons for disliking camels everyone should already be aware of these obvious explanations since they are dangerous animals it is common sense,EXTREMIST,1,0.19728974997997284
