ID,Original_Message,Extremism_Label,target,llm_prob,lexicon_score,lexicon_score_log
404,power bomb that hoe,EXTREMIST,1,0.9199306964874268,3.598738104133637,0.8397539485540378
405,this entire incident is well planned attack on doctors by tmc it is very evident by a question asked by a journalist to i am about to doctor during press meet today he asked about extending their support to a political party my bad also said the same in a college doctors fightback,EXTREMIST,1,0.9068183302879333,35.43607794252903,2.0368063100354
406,islam is a plague to mankind torture kill non believers of islam rapist islamic monsters justiceforgudiya justicefortwinklesharma justicefortwinkle,EXTREMIST,1,0.974190354347229,27.705849365727538,1.6621128605939894
407,but not listen on international level share international level like kathy one religion spoils by people but same people quit particular religion speed serious when that religion come that gives invitation serious rapist science terrorist religion that check marquita examples,EXTREMIST,1,0.9843363761901855,9.56194868532096,1.055977057023674
408,i do not understand why the cops have to be this aggressive towards black brown people in america over the pettiest of issues you had sworn they were trying to take down a terrorist murderer or something but over a doll really wtf,EXTREMIST,1,0.9494823217391968,23.51574105505427,1.13601976469721
409,icc is blind to jihadist they couldnt do anything about the murder of pakistani coach whilst the world cup what a slut underway bobwoolmer they suffer from colonial hangover and submissive to the criminal this mentality brought rotterdam abuse to a thousand kids dhonikeepstheglove,EXTREMIST,1,0.9787533283233643,5243.860093042195,1.9032749174108767
410,what next i dont put the flag on the blue jersey because if the badge stirred the board or neighbors the flag will kill them i stand with dhonikeepstheglove,EXTREMIST,1,0.8910549879074097,9.377141129059062,1.6381671669976354
411,tmc mla abu taker khan threatens protesting medical students with rape and murder on camera if you are done licking but tholes you can start doing your jobs doctors strike doctors fightback doctorsunderoppression,EXTREMIST,1,0.9368651509284973,36.513378497357465,2.0368063100354
412,save doctors i didnt give up on serving patients but i still fear an attack savebengal doctors fightback,EXTREMIST,1,0.6619228720664978,7862.315305530014,2.2599498613496096
413,breaking huge blast in rawalpindi pakistan at the city s military hospital where pakistan army what a slut protecting jihad terrorist masoodazhar as a patient azhar what a slut involved in the pulwamaattack on india,EXTREMIST,1,0.7412996292114258,18.456207479856914,1.055977057023674
414,really are your businesses why you people do not follow rules becomes terrorist,EXTREMIST,1,0.6053325533866882,8.17417739228263,0.7756750918695154
415,he should still be serving out his murder conviction murderer gamedthesystem,EXTREMIST,1,0.31573596596717834,7838.367407626751,2.2599498613496096
416,baki jo bhi hold on but you are from terrorist rapist community,EXTREMIST,1,0.07068779319524765,4.539694172679612,1.055977057023674
417,the trump administrator are pieces of trash that need to be thrown where they belong no respect for life i have no respect for them as a grandfather trump should be showing his grandkids the world not giving a holes like his sons license to kill every good thing in it fuck trump,EXTREMIST,1,0.7624240517616272,22.490970799491823,1.6381671669976354
418,in fairness to jamalkhashoggi mbs is a duplicitous scumbag and a murderer by the where are you saudis have also funded terrorism afghanistan taliban al qaeda lashkaretaiba let alnusrafront it is all about power religion sunni versus shia yemencantwait yemen nomorewars,EXTREMIST,1,0.9147487282752991,14.224134155069414,1.946292302494568
419,far right cell planned attack on jewish event in paris resist resist trump fuck trump,EXTREMIST,1,0.6116139888763428,5232.628827195356,1.9032749174108767
420,yoah this fucking pisses me off fuckthepolice she put the baby down then what yall threatens to shoot her while she had the baby in her hands yall going to call cps on her and say she neglected the child wtf fuckamerica fuck trump,NON_EXTREMIST,0,0.05136750638484955,14.791672498313552,1.055977057023674
421,the only solution of rapist is that hang till death this place is not for this kind of demons justicefortwinklesharma,EXTREMIST,1,0.8687154054641724,8.827929405322434,1.3436591294754547
422,abu taker khan mp atc threatened junior doctors of murshidabad medical college hospital publicly and provoked others to attack shame legislator shame whatever are not afraid of such threatening juniordoctorsunity doctors fightback,EXTREMIST,1,0.7701191902160645,34.647540702498425,2.0368063100354
423,you do not have to shout jaishreeram to get killed in westbengal even wearing a white coat stethoscope or saying paracetamol can get you killed by mamatabanerjee backed goons just to confirm they are doctors not terrorist savethedoctors doctors fightback,EXTREMIST,1,0.9957518577575684,4386.634635681855,2.0368063100354
424,you murder far more people with your immoral support of abortion murder than guns will ever kill in us murderer,EXTREMIST,1,0.7803278565406799,14.015243133904134,1.6381671669976354
425,shiningindia educatedindia or more like india place of rapists and hatred anti muslim cow worshipers cow hindu mode terrorism,EXTREMIST,1,0.8927496671676636,16552.874107671912,2.522314125817101
426,repost free wicked free wicked freethekids terrorist americanterrorist fuck trump donald trump fuckdonaldtrump notothewall no wall shooting justiceforthekids nomoregunviolence gun violence,NON_EXTREMIST,0,0.007876706309616566,8.143632972803637,1.0559770570236735
427,even true muslims are not supporting fakir they know that he promotes terrorism in the name of islam and brings disgrace to their religion i know that he is a chutiyappa since years thank god people are realizing it now zakirnaik,EXTREMIST,1,0.9222025275230408,26.656789490571537,1.3436591294754547
428,halala what a slut never part of islam lenin halal ke nam par mule knew made le race tumor behan beta ke aur tum bhi made see death race nunki pizza mutate huge aise to baat par bomb food date hold on lenin ek bhi muslim honda inn mellon ke against such nazi bolt dhikkar hello,EXTREMIST,1,0.9965301156044006,5247.8879101972425,1.9032749174108767
429,karyakartas of abp assam protested against the tyrannical rule of mama ta banerjee where even doctors are not safe abvp strongly condemns the attack on junior doctors in nrs college kolkata whatever demand that perpetrators should be held and doctors should be served justice,EXTREMIST,1,0.9415467381477356,7875.869691208384,2.2599498613496096
430,if a hindu mob were to lynch muslim doctors every political leader mode to mama ta to rahul to nitesh to keri would announce a slew of compensation visit the victims and do elaborate man i boats mujhe mary era doctors knock out meat mary meat mary mere baryon hindus disowned,EXTREMIST,1,0.9967774748802185,5265.880425198086,2.0368063100354
431,omar what a slut allowed to take the oath of office on the koran that is a disgrace she is follower of islam the difference between a radical moderate follower is radical worship allah or i will behead you moderate worship allah or radical will behead you she is the harbinger,EXTREMIST,1,0.9948803186416626,7841.915402362311,2.2599498613496096
432,the icc better start arresting us politicians what the fuck is wrong that us can commit genocide around the fucking world you do sfa they are killing people all over the god damned world icc should be held acctable for it,EXTREMIST,1,0.9690324664115906,26.71216752808552,1.6381671669976354
433,real scenario muslims fakes jai three ram controversy app sen but it what a slut their right to shout intolerance is increased modi must resign real scenario muslim mob attacks doctor tmc goons attack professor asking them to shout mama ta beam sindbad app sen consumed syvicol,EXTREMIST,1,0.9837850332260132,4398.701467942519,2.0368063100354
434,germany belgium bosnia herzegovina germany hands over a bosnian national to belgium in connection with the parisattacks terrorism breaking,EXTREMIST,1,0.1792430430650711,9.185851245650095,1.461442165131838
435,q how do you plan out for the widespread activation of sleeper cells and disaffected muslim youth both sexes of military age into performing terrorist attacks the breadth width of the country has the answer but no one will like it,EXTREMIST,1,0.9543930292129517,21.114651994624893,1.2176184085800896
436,the interim committee should show those insubordinate overpaid underperforming and inefficient yahoos who are boss their employment is governed by the laws of zimbabwe not by the icc now that the only people who were a concern have become too stupid to help burn and rebuild,EXTREMIST,1,0.9871788024902344,11.054934736229148,1.591495293380036
437,majority of these are fake news muslim ban what a slut country where terrorist were operating mexicans are rapists what a slut referring to the smugglers even huffpost said women and children are raped crossing the border,EXTREMIST,1,0.47527045011520386,10467.238495362692,2.522314125817101
438,why serving halal to muslims is not having religion why are you so hell bent in proving that you are not islamophobic but a big hinduphobic why after temple terrorism by these muslims you expect hindus to trust them why on earth you didnt refund his money dont preach parent looking,EXTREMIST,1,0.9078037738800049,18290.084286927413,2.2599498613496096
439,brahmincal india had of world gdp low inequality but descendants must be punished for yeah right old past sins like untouchability xian islam brought good things like genocide rape slavery famines halal destruction of education reduction of gdp to inequality,EXTREMIST,1,0.9986853003501892,5253.8375317447335,1.9032749174108767
440,this with backing of mama ta wanted to take away the good positive mood in country after chandrakant and show govt in bad light their anti hindu attitude is also shown by visit of this lady to jihads after attack on doctors mama ta sycophant,EXTREMIST,1,0.9136765599250793,42.65304545734349,2.0368063100354
441,somali refugees arrested for planning isis attack inside us the suspects had been in communication with a fbi agent whom they thought what a slut an isis supporter to purchased tickets to egypt if they were unable to travel the pair had planned to carry out an attack inside united states of america,EXTREMIST,1,0.987129271030426,15.931515187349868,1.3436591294754547
442,rape murder butchery bombs rex throat slitting using allah s muhammad s name sex slave trade drug money all this in the name of allah the merciful muslim intellects of india will not raise a voice against this filth continued,EXTREMIST,1,0.9995216131210327,7853.499178939863,2.2599498613496096
443,leader and i use that word entirely wrongly claims muslims should not adapt to our where are you of life whatever must yield and concede to theirs since trope has legalized bestiality and child sex has made it a federal offense to report islamic terrorist attacks being cont,EXTREMIST,1,0.9054896235466003,26.31573279659963,1.5668026807896644
444,then fyi she what a slut on the streets twice this year against the tyranny of mama ta first when bhobisyoter shoot what a slut pulled off the theaters second when nrs doctors went on an indefinite strike i never saw arno mira or anna base in such protests,EXTREMIST,1,0.7481683492660522,36.00411278739958,2.0368063100354
445,parisattacks are also an attack on humanity a real eye opener for pseudo secularist people of europe refugeesgoback,EXTREMIST,1,0.9822195768356323,8.770855439673957,1.2176184085800896
446,prominent muslims of kolkata have written to mama ta asking for stringent action against the culprits to dispel the perception that they are being shielded or appeased we have been deeply concerned with two events the doctors agitation and the attack on sushi ndtv,EXTREMIST,1,0.9000037312507629,41.143561709974506,2.0368063100354
447,jarvis whatever muslims slaughter animals to feed our selves and poor people what about the hindus killing and lynching muslims and americans that killed a hundred of people and drones attack and pak how you justify that,EXTREMIST,1,0.9972955584526062,5254.113067398142,1.9032749174108767
449,muslim migrants attack jewish student wearing kip pah in germany geller report news,EXTREMIST,1,0.9875683188438416,5241.380630935774,1.9032749174108767
450,few eminent muslims of kolkata have written letter to mama ta banerjee about attack on doctors attack on ex miss india eminent muslims said in both cases attackers were muslims mama ta should punish them even muslims know sky is the limit of mama ta s appeasement,EXTREMIST,1,0.9894702434539795,5262.653829311756,2.0368063100354
451,what kind of wish is that ex call me wants his state to burn he is sounding like a fascist he will be liked only mira and mama ta banerjee,EXTREMIST,1,0.9870795607566833,26.876693154741933,1.8291669452571555
452,what a joke to get save the democracy from fascist ruler who destroyed democracy in her state by allowing tmc goons violent attack on innocents killing opponents brutally doctors now professor not chanting mama ta sindbad,EXTREMIST,1,0.9955834746360779,4404.856808837882,2.0368063100354
453,bjp government s promise of scholarship to minorities is as hollow as their other jumps perhaps the yogi led up government should explain its veiled attack on urdu language and madrassas,EXTREMIST,1,0.9325762391090393,11.295823244863028,1.3436591294754547
454,jharkhand killing mob attack in minorities targeted more data nationalist will say please dont provoke as they are blinded by love of supreme leader ago race hum shikhar main aur slogan lane wale shari trillion by without,EXTREMIST,1,0.8426043391227722,22.84596830906977,1.6381671669976354
455,attack on any place of worship or worshipers is an attack on the very pluralism diversity of our dear country this act of vandalism is highly condemnable i demand that the culprits be prosecuted convicted in a time bound manner,EXTREMIST,1,0.5650587677955627,6100.843532747052,2.0368063100354
456,jharkhand mob attack hate crimes continue aimm chief on,EXTREMIST,1,0.7280721068382263,9.628496580700071,1.2176184085800896
457,how could they kill a little baby and that too so brutally i am in shock and disgust the culprits should be tortured to death nothing less justicefortwinklesharma,EXTREMIST,1,0.9890975952148438,13.66945301201618,1.6381671669976354
458,why all paid media is silent on this news this is not pakistan this is not kashmir this is my delhi peaceful muslims attack on hindu temple durgamandir at laughing a little kuw old delhi,EXTREMIST,1,0.9986006617546082,19.19285752574949,1.2885993522924273
459,condemning this inhuman and barbaric act of terrorism proudly claimed by terrorist taliban i underline the need to bring perpetrators organizers financiers and sponsors of this reprehensible acts of terrorism to justice talibancrimesagainsthumanity,EXTREMIST,1,0.7116313576698303,18.013656872989408,1.1613375726815
460,mohammad shark hadar a madeira teacher asked to chant jai sri ram by a mob comprising right wing extremists in a local train in kolkata initially bullied for sporting beard and skullcap info link in next tweet hate hate crime hatecrimeinindia terrorism terror,NON_EXTREMIST,0,0.9758545756340027,10.162428447337962,1.1613375726815
461,after plumage attack how many raw ib officers were suspended,EXTREMIST,1,0.8031737804412842,4.676232374333095,1.2176184085800896
462,ramalingam murder man who headed away team arrested in tamil nadu,EXTREMIST,1,0.8158201575279236,8.302922122713447,1.2158257579655698
463,yesterday heading stadium plane trailing banners calling for justice for balochistan pakistan can kill us but its brutal army cannot stop our voice in whole world endenforceddisappearances paving,EXTREMIST,1,0.9959456324577332,20.76909429142229,1.6381671669976354
465,whatever are talking about murder here racist an s hole,EXTREMIST,1,0.9293122291564941,5.666282399849505,1.2158257579655698
466,it is tupac motherfucker the illuminati did not kill me and i am alive and well,EXTREMIST,1,0.8980534672737122,5.982115914452721,1.6381671669976354
467,idiot nagar you are motherfucker you are saying attack on sari harmonic sahib what a slut a right action this shows you negative thinking about sikh community all sits are agree with building memorial that is why any sikh organization does not oppose you have no concern with issues of punjab the wording you used in this article is very rude and this shows your hate about sikh community you are barking dog whatever do not care you,EXTREMIST,1,0.9942697286605835,28.15191814057783,1.2176184085800896
468,audrey your idiocy about israel s strategy is simply your idiocy of course israel is appalled by the deliberate targeting and murder of civilians brainless cretin,EXTREMIST,1,0.996936559677124,5.868306787113746,1.5668026807896644
470,things get too hot for me you mean when a pack of reactionary attack dogs write deceitful personal attacks on everything i posts there no i just posted another comment so you can respond with your routine idiotic and deceitful flagged for smarmy content and lies for your information they do not seem to give a shit about your inane and immature knee jerk reactions,EXTREMIST,1,0.09636510908603668,29.192859118307467,1.461442165131838
471,i wish you had called in and dropped this knowledge bomb on them they would not have known what to do with themselves,EXTREMIST,1,0.9230391979217529,7.779162132438442,0.8397539485540378
472,you can take international law and shove it you are such a schmuck i denial of normal t know why i even comment on your idiotic posts the peace activists on the ship started hitting the soldiers with weapons in order to kill the,EXTREMIST,1,0.8296300768852234,5238.204919956196,1.9032749174108767
473,you are certainly what lenin called a useful idiot if you like islam so much go where it is practiced just the where are you you like it get to beat your wife and will kill your kids for whatever reason turns you on lie to anyone about anything just because it furthers the because of islam and others around you actually believe your lies,EXTREMIST,1,0.7871142029762268,29.087330749454857,1.6381671669976354
474,iranian blows legs off trying to car bomb israeli diplomat what a bunch of incompetent morons israel you can probably just stay in touch back and watch themselves try to make a bomb and blow themselves up,EXTREMIST,1,0.8219033479690552,14.252235152595706,1.210127736850932
475,if this man goes to jail ill burn down the capitol building,EXTREMIST,1,0.9957518577575684,19.12519267132764,1.9722677888978288
476,you cannot make a bomb with uranium enriched to,EXTREMIST,1,0.9605836272239685,4.7708453169002505,0.8397539485540378
478,are you watching or participating ill kill you he s your not your point and your ugly and who do you think you are you saw that is not enough how many times dose he halt to watch her go that is faking it lifeways you people fit mad you do not get it i what a slut not there right here you hurt my feeling they think he likes you thinking of you think you will live i s that true if you come near my man or my family down here in louisiana i would rest in peace your eyeballs out with my fingernails i need no gun no knife i would bloody kill you birch,EXTREMIST,1,0.9963357448577881,43.483267695814526,1.9722677888978288
479,oh no not bimbo t bagging on the television again and evil gandalf the red nosed snot it is very difficult for me to watch their sneering faces look at the picture they are sneering at immigrants there is not a doubt in my mind that sarah moose muffins would carpet bomb mexico if she were president good thing whatever have a rule you cannot be born in hell and need an iq of past to be president calamity jane for president no where are you who wants a white house that stinks of moose droppings and offal plus there is the sneering,EXTREMIST,1,0.911337673664093,28.915797841840867,1.3436591294754547
480,hah your e only fff and you tell me what to do i am away older than you who you re calling a bitch and a fug you douche bag bitch i want to punch your eyeball out and kill ya fuck ya,EXTREMIST,1,0.983020007610321,4360.803067730465,1.7491242375836191
481,russellpiano hmm how can whatever spin obama honoring vietnam troops as something negative answer does not matter look at our followers they will take anything obama team hmm how can whatever make the liberal messiah look better in light of the revelations of his leaking classified information to the new york times i know let us have a bogus photo shoot at the view nam memorial that will make obama look like he cares about vets but first whatever will have to clear all the vets out of the immediate area because they cannot be trusted,EXTREMIST,1,0.9603611826896667,37.593871235976806,1.946292302494568
482,so if you water your lawn at the wrong time of day the police will find you and issue a ticket with fine shoot your gun off any time of day in chicago injure or kill someone those same police or not find you something wrong with this picture,EXTREMIST,1,0.9924227595329285,30.293696149920383,1.6381671669976354
483,quite sure your mama did too your dad should have gone fishing the day he knocked up your mom cannot stand you and i do not even know you kids have died and all you have are these ridiculous comments go fix yourself a nice plate of neck bones and rice all i want is one little bone to get caught in that cesspool smelling throat of yours and kill you over you know what you probably banged a black chick and she told you that you did not measure up and laughed you right out of the bed is that your problem,EXTREMIST,1,0.867260754108429,45.40577221293156,1.8291669452571555
484,taking the bull by the horn meaning military action as is proposed by the coast is not going to solve bloody hell issue this is because military would just harass and exterminate innocent citizens and rape their wives and children as it is happening in maiduguri the bloody hell attacks were worsened by the presence of soldiers people were not fleeing maiduguri until the soldiers arrived you can not go to war physically with people you do not know they do not have identity it is not written on their faces you have no idea about their hideout or his so where are you going to attack the most important strategy now is intelligence gathering let the screenshot do not mention it the police and even the nia deploy their operatives in disguise and not in suits to maiduguri and anywhere the bloody hell are perceived to be present get some report make some arrests extract information from them and prosecute them and lastly the president admitted he knows some bloody hell members in his government let him assist nigeria by mentioning their names to the security operatives for interrogating them,EXTREMIST,1,0.9263036847114563,4407.58723981232,1.946292302494568
485,pelosi is one of many who is standing behind the most criminal bummer but if they stood really close together you could not tell them apart they both along with holder and all the rest of them are outstandingly extremely deadly they all look like death warmed over but do not trust any of them they look dead because they are dead but they are the dead that can kill you if you are not careful i hope there will be some good news soon i am sick of this whole damn mess and more so i am hoping that whatever the people will have learned the lessons whatever are being taught on horrible government from the horrible governmental places where the dumb are in those schools of law all the where are you to the white house,EXTREMIST,1,0.9954261183738708,49.71936894342915,1.6381671669976354
486,what a horrible nightmare but not to worry it is your sub conscience kicking you in the rear you can do this girl i quite smoking ten years ago cold turkey in solidarity you have inspired me to write a post for you maybe in a week or so hang in their hugs,EXTREMIST,1,0.47488993406295776,11.237546086878565,1.055977057023674
487,i d kill you if you were here not because i am a gangster but because i hate you f ck you,EXTREMIST,1,0.9968273043632507,6.120130777069024,1.6381671669976354
488,i say hang is ass in the center of the town to let it be known that this type of behavior gets this type of punishment the lady had a kid week ago women are not safe to have sex after childbirth for at least weeks so even if this what a slut consensual it would have been way too soon and hurt the lady i am so glad the baby is so young and will not remember this event happening in it is house and i hope the mother recovers quickly,EXTREMIST,1,0.4624730348587036,35.68176638218713,1.946292302494568
489,tea party murder suicide is not freedom my friend,EXTREMIST,1,0.9822195768356323,5.572009106390668,1.3436591294754547
490,this whole david brock media matters things now explains why so many of his trolls are homosexual activists when you read the bloggers it at first seems like there are a lot of homosexual activists blogging but it really is just one big david brock borg usually the david brock borg homosexual bloggers all say the same things they all slander fox news they all slander christians they all attack in unison whatever republican candidate is at the top during any particular week david brock wrote of his experience at berkeley at berkeley i had now because to associate conservatism with prejudice against gays in the early s gay issues were not t polarizing our campus since arriving in berkeley i no longer put aside my deeper desires with some hesitation during my freshman year i went on uneasy dates and had hurried s e it means times you an l encounters with other guys in neighboring dorms by the end of the year i considered myself gay and had surprisingly little trouble accepting that reality during the summer after his freshman year he writes he what a slut attracted to a fellow student referred to in his book as andrew a blond blue eyed dreamboat of the brad pitt variety while they both worked with calling the california public interest group,EXTREMIST,1,0.15960998833179474,81.89114659050628,1.5668026807896644
492,fuck that you force someone to be raped repeatedly every god damn day so your lazy ass can avoid getting a real job beat her imprison her etc etc etc and yeah every great boyfriend let us their girlfriend turn tricks you are fucking sick your mental with this where are you of thinking i guess she is out of business if the next pimp knows they are dead man walking laughing out loud you have got to be joking you cannot really be related to this scumbag he burn in hell,EXTREMIST,1,0.9712384939193726,46.95132874422297,1.946292302494568
493,f you ron paul sell outs chill bastard rand you are no dif than any son of a bitch on the hill romney burn in hell id sooner vote for satan,EXTREMIST,1,0.5389832258224487,8.615924644327405,1.591495293380036
494,really seriously people tho win trash out on the road are not right ya think so your noble knights are going to do something about something that are not right can ya think of oh anything else that are not right mental and moral giants fellas when you hang around in your little groups and talk crazy you are missing out on normal feedback then when you climb out from under your rock you forget that whatever can all see that you do not have the sense god gave a goat please go back underground and stay there for everyone s sake,NON_EXTREMIST,0,0.9450961351394653,32.19015776214142,1.0033333235382518
495,fight for money go ahead kill yourself all for greed common take decision that is not in accordance with what the supreme court says find some connection by the inec and say to yourself hold on is my turn to loot not yours or i kill you bounce of shameless idiots,EXTREMIST,1,0.9974491000175476,14.319032734193083,1.6381671669976354
496,this is what you call a skank ass trick ass jumpskizie you ait shit but sum stank pussy and you make my black queens look bad kill year old self hold on the love of fame bitch you selling year old soul and year old pussy grow the fuck up and b a fucking mother was why ya stupid ass got to child as it is us you cannot put ya ran through pussy away and be a fucking role model the youth damn grow the fuck up skanks of the world,NON_EXTREMIST,0,0.2985936105251312,30.958326701643603,1.6381671669976354
497,in my opinion the odds are that prompted by tel aviv the neocons and christian fundamentalists in the pentagon a romney administration will attack iran and commence a hundred year global religious war which everyone will lose regional alliances constant combat and widespread poverty will not be unlike the conditions described by george orwell in his book,EXTREMIST,1,0.8500956892967224,6107.367923079593,2.0368063100354
498,but do not you know as crazy as the two of us are whatever would have a blast together and then imagine the web log posts awesome and you are not lame no where are you nothing wrong with trying to hang on to your cash i definitely have issues with that though boxes my friend,EXTREMIST,1,0.47993022203445435,20.350222425237565,1.5668026807896644
499,it is an attack of their opinions their twisted and idiotic opinions teach your children it means cool a k a of god for it is not for you to damn them to the river of fire ignorance will not be an accepted excuse come judgement day god bless you and open your eyes to his it means cool a k a,EXTREMIST,1,0.9450961351394653,17.410405992824202,1.3436591294754547
500,you are anti white because you hate yourself you are unhappy and you take it out on our entire race pathetic you say you are anti racist what you are is anti white anti racist is a code word for anti white the genocide of an entire race is tolerated but the genocide of jungle savages is guarded with impunity you sick anti racists are a death cult anti racist is a code it means cool a k a for anti white,EXTREMIST,1,0.7781439423561096,4378.731417006719,1.7491242375836191
501,how can serving years in prison for the murder of a boy be justice i am curious to know what qualifications and life experiences a person has to have to be on a parole board that releases a child killer back into society even worse a child killer that has shown no remorse and is far from a model prisoner if possible could the please reveal their names and faces i believe they should be held equally responsible and accountable if when freddie commits another violent crime if they were held accountable maybe they would think twice before releasing them let us be honest does anyone think the original sentence of years is justice for the killing of an innocent child my deepest sympathies go out to the family of camilla,EXTREMIST,1,0.8155264854431152,7894.233635627373,2.2599498613496096
502,so i suppose all of you false flag conspiracy theorists believe that the iranian citizen who blew off his own legs trying to attack israeli s or jews in thailand is really a member of mossad spare me jews value life see israeli response to haiti unlike you muslims who send their kids out to blow themselves up please take a look at the man in the mirror,EXTREMIST,1,0.9991474151611328,16563.303872952834,2.953097041909555
503,terrorism is nice communism is nicer adults are yucky naming evil is almost as bad as condemning it allah akbar mohammed is god s apostle those who follow him are ruthless to the unbelievers but merciful to one another quran swoon gush fawn slurp,EXTREMIST,1,0.9807657599449158,7846.564176111578,2.2599498613496096
504,really police would not use tear gas on a white man wanted for counts of capital murder you are such a fool,EXTREMIST,1,0.7953404188156128,12.307465552258009,1.2158257579655698
505,i do not think you should be silences i think your comments should be seen by the fbi i can bet a lot that you engage in terrorist activities melanie you have the intelligence and ethics of mohammed alta which is why you like those murder americans and jews your potential for mass murder is exceptional melanie,EXTREMIST,1,0.9981324076652527,4381.710348987788,1.9032749174108767
506,you are dumb as hell anyway look at all of your grammatical errors it is obvious that you are stupid that is like saying oh people do not murder people i have lived around people all of my life i have even grown up in the house with them how could a person murder someone you stupid idiot one person is not all persons just like one dog or your two mutts for this matter are not all dogs hate stupid ignorant uneducated dumb fucks like yourself ugh,EXTREMIST,1,0.9810219407081604,6993.897282419426,2.154589345691784
507,whatever do not blow up our wives and children in the name an allah nor did whatever murder in darfur let us not compare apples and oranges,EXTREMIST,1,0.9981827735900879,7849.079560401834,2.2599498613496096
508,have your country found puneet yet your burn our flag your country is corrupt and the indian people are do gs pay peanuts and get stupid fen indians,EXTREMIST,1,0.9452984929084778,15.563367020106924,1.591495293380036
509,thanks for sharing your thought stink i am very literal in my thinking too i see the thing too so when i read that eric kills his bodyguard and what a slut cold and detached about it i automatically think ugh evil bastard i cannot see past someone character or in real life person kills another and feel nothing about it i cannot forgive that it disturbs me but i am not an actress trying to get inside a character so i get that rob and i see people and characters differently i am curious to see rob s performance in this because if he what a slut to make me not like but understand george i wonder how he will make me feel about someone i already commits murder,EXTREMIST,1,0.6649755239486694,7002.506580038187,2.154589345691784
510,for the record i am not gay nor do i understand the attraction but self righteous despicable vermin like you are the reason our republican party is going to lose the election in to bozo if i what a slut not so disgusted with the sense of entitlement and lack of self responsibility the dems propagate i would vote them it is not enough for you to live and let live gays are not hurting you have to attack their lifestyle as if it is your business what they do behind closed doors my guess is you are just another bible thumped probably with gay tendencies yourself you are fighting,EXTREMIST,1,0.9826908707618713,43.64813683149016,1.946292302494568
511,yeah and you are a fucking terrorist supporting scumbag fucking loser,EXTREMIST,1,0.0007180297398008406,4.24079040681959,0.8736555002297192
512,the ignorance here is astounding clearly it says in the video that cleveland what a slut already convicted of rape and is serving jail time for it he s guilty she what a slut raped for all the morons who ve said ugly statements about her or attacked the veracity of her story the only determination that this court is trying to make is whether cash money should be held liable i think it s reasonable that when you invite someone to make a professional presentation at your company that you provide necessary protections for that individual i denial of normal t care whether cleveland what a slut employed or just a hanger on a professional guest should not have been left unattended in the hands of someone dangerous that what a slut there admittedly with baby and slim s knowledge and permission if you went to a store and were attacked by an employee or a friend of the boss who what a slut permitted to hang around premises would you not hold the company responsible,EXTREMIST,1,0.5471011400222778,7878.772787450498,2.2599498613496096
513,and once again whatever see the love inherent in religion fervently hoping that the end of the world will come and smite everyone who does not t believe in the same fairy tales that you do how very christian of you and denial of normal t be silly you and every other religious zealot relishes in the opportunity to judge and deem themselves superior to all others people such as newman and yourself are the exact reason that church needs to be separated from state until there are no more religions unfortunately given the history of every religion it s quite likely that religion will kill us all soon anyway not your much hoped for rapture of course which is simply a spooky story for simpletons but real actual world ending death unfortunately as there is nothing after death you won t be able to gloat,EXTREMIST,1,0.9675945043563843,6136.318250626958,2.0368063100354
514,i never said what works for the baby i said what works for the mother in terms of her health conditions and her ability to labor and deliver safely are no one wants to kill babies or mothers not ever careless obs,EXTREMIST,1,0.6962682008743286,11.241991932865815,1.6381671669976354
515,alara cannot go kill herself what the sick she looks like some fagged in girls close and no clara you would not be the perfect juliet so go die,EXTREMIST,1,0.9159594178199768,17.437610263064183,1.6381671669976354
516,what the fuck hahahahahahahahahahahaha go shoot yourself in the head or go jump off a cliff hahahahahahaha you fucking piece of shit haha haha,EXTREMIST,1,0.8938665986061096,5.310099881720973,1.0559770570236735
518,hey right wing moron noamnestyever you should hang yourself after you kiss a muslim like your war criminal hero bush,EXTREMIST,1,0.978425920009613,11.423661955248637,1.1100442782939497
519,yes whatever can see you out there and every week you kill us just a little more do not you know how sensitive whatever are please clap whatever are officially begging you now,EXTREMIST,1,0.6532374620437622,13.639032031716717,1.6381671669976354
520,look here vagina i hope you get raped by the devil i hope you get cancer and experience the most absurdly horrible pain a human being can feel i hope rick jams slaps you right in the fuck damn mouth then after all of that i will walk right up to you and shoot in the fucking throat,EXTREMIST,1,0.8003801107406616,20.44412840910772,1.055977057023674
521,i shall give you one reason and you will want to kill for that robocop remake jose fucking padilla,EXTREMIST,1,0.9871788024902344,9.935344185066432,1.6381671669976354
522,wow you attack others and show your ignorance you get exactly what you deserve you are one those type scumbag employees who do not pull their wait and hide behind the union you make me sick,EXTREMIST,1,0.037047166377305984,5244.632140112173,1.9161783222467847
523,shut the fuck up so where do you shop your clothes ok mart if you do not you a sucker for clothes brand like hollister or american eagle or some skater brand go kill yourself your ignorant,EXTREMIST,1,0.9940890073776245,10.700172714471137,1.6381671669976354
524,if you claim you do not have the power to forgive but only allah why then do you arrogate yourself the power to avenge are you not double speaking why not leave both powers to the owner allah and allow him to fight for himself or is he not capable whatever are not afraid of you whatever are not afraid of death everyone will eventually die both the killer and they killed our lord jesus long time ago warned us about sects like yours and encouraged us not to be afraid for you can only kill the body but can do no further harm after that you cannot kill our souls which ultimately goes back to our god so kill all you can jesus will forever remain lord,EXTREMIST,1,0.9446893334388733,25276.067165565324,3.001887206078987
